token,frequency,total,idf
fifty,33899,5940667,5.166191180188738
1874,33884,5940667,5.166633769045674
discontinued,33874,5940667,5.16692893714605
hunt,33867,5940667,5.167135606667459
snow,33859,5940667,5.16737185271882
mail,33846,5940667,5.167755871629085
kennedy,33841,5940667,5.16790361048615
vertical,33837,5940667,5.168021817289089
narrative,33834,5940667,5.168110481561879
barbara,33823,5940667,5.168435651170254
closest,33814,5940667,5.168701777700204
advisor,33808,5940667,5.168879234741278
portrait,33806,5940667,5.168938394086993
dam,33791,5940667,5.169382200772089
conjunction,33772,5940667,5.169944638807726
colleagues,33751,5940667,5.170566649105759
worker,33751,5940667,5.170566649105759
impressive,33724,5940667,5.17136694555455
abuse,33723,5940667,5.17139659846721
1873,33717,5940667,5.171574534410739
neighbouring,33715,5940667,5.171633853428434
pittsburgh,33714,5940667,5.171663514256863
renewed,33713,5940667,5.171693175965083
wake,33709,5940667,5.171811831596915
reviewed,33705,5940667,5.171930501309577
jurisdiction,33692,5940667,5.172316275161862
familiar,33690,5940667,5.172375638196518
grace,33686,5940667,5.172494374838785
accurate,33684,5940667,5.172553748447234
dr,33671,5940667,5.172939762853333
physician,33663,5940667,5.17317738426414
cutting,33657,5940667,5.1733556373840415
faster,33654,5940667,5.173444775860724
"5,000",33644,5940667,5.173741961514788
fm,33644,5940667,5.173741961514788
charlie,33642,5940667,5.173801409245389
variations,33620,5940667,5.17445556763451
departed,33620,5940667,5.17445556763451
empty,33602,5940667,5.174991106607768
abolished,33598,5940667,5.175110154226957
ukraine,33587,5940667,5.1754376082746845
spots,33585,5940667,5.175497156896151
'the,33581,5940667,5.175616264778256
uniform,33572,5940667,5.175884309394398
tested,33572,5940667,5.175884309394398
54,33569,5940667,5.17597367356836
orthodox,33566,5940667,5.176063045728991
improving,33553,5940667,5.176450417416966
releasing,33548,5940667,5.176599446492814
convicted,33547,5940667,5.176629254973329
legacy,33542,5940667,5.176778310705543
1868,33530,5940667,5.177136135136842
privately,33509,5940667,5.177762636149294
welsh,33501,5940667,5.178001406483214
frequency,33490,5940667,5.178329808808866
fitted,33472,5940667,5.178867427172522
upcoming,33467,5940667,5.179016816915699
engage,33459,5940667,5.179255886934469
channels,33437,5940667,5.179913624341583
operator,33433,5940667,5.180033259454631
kelly,33429,5940667,5.1801529088819525
boats,33389,5940667,5.1813501911944515
atmosphere,33388,5940667,5.181380141626489
transformed,33383,5940667,5.181529907243578
succession,33360,5940667,5.182219118124433
concentrated,33347,5940667,5.182608882322031
fighter,33342,5940667,5.18275883208914
talking,33329,5940667,5.18314880674573
coaches,33319,5940667,5.183448890771508
dual,33307,5940667,5.183809110509441
ma,33297,5940667,5.184109392777027
praise,33297,5940667,5.184109392777027
sugar,33279,5940667,5.184650128190347
texts,33274,5940667,5.184800384377428
zero,33268,5940667,5.184980721608538
nearest,33265,5940667,5.185070902421129
politicians,33262,5940667,5.185161091367031
shifted,33220,5940667,5.18642459142983
impressed,33217,5940667,5.186514902551706
warm,33204,5940667,5.18690634502219
virgin,33202,5940667,5.186966580543095
moderate,33200,5940667,5.187026819692536
morgan,33199,5940667,5.187056940628095
baltimore,33194,5940667,5.187207558916452
professionals,33183,5940667,5.187538999026752
argument,33150,5940667,5.1885339789831075
nicknamed,33136,5940667,5.188956390961751
lights,33128,5940667,5.1891978493717135
broadway,33123,5940667,5.18934879048987
bases,33114,5940667,5.18962054192956
pain,33111,5940667,5.189711142156122
boards,33108,5940667,5.18980175059183
stewart,33082,5940667,5.19058736779495
ideal,33076,5940667,5.190768751755059
posts,33074,5940667,5.190829220386974
investigate,33062,5940667,5.191192108984159
undergraduate,33044,5940667,5.1917366889147205
'd,33030,5940667,5.192160456212281
maps,33030,5940667,5.192160456212281
1866,33027,5940667,5.192251286858603
warning,33022,5940667,5.192402689605339
bridges,33022,5940667,5.192402689605339
sentence,33016,5940667,5.192584403164698
harris,33010,5940667,5.192766149749877
examination,33008,5940667,5.192826739286083
presentation,33000,5940667,5.193069134148499
honored,32995,5940667,5.193220660779594
archaeological,32971,5940667,5.193948308387724
disaster,32940,5940667,5.194888970865485
athletes,32924,5940667,5.195374820504582
situations,32914,5940667,5.195678596441788
lecturer,32910,5940667,5.1958001326597305
accomplished,32907,5940667,5.195891294517672
afternoon,32904,5940667,5.195982464686856
enters,32886,5940667,5.196529660322945
allegedly,32870,5940667,5.197016307938851
mines,32865,5940667,5.1971684338994395
mr,32864,5940667,5.197198861868832
vocalist,32851,5940667,5.197594509747385
north-west,32850,5940667,5.19762495068436
controls,32844,5940667,5.197807615768437
comments,32833,5940667,5.198142588440844
commitment,32820,5940667,5.198538609953034
marshall,32809,5940667,5.198873827619097
resort,32788,5940667,5.199514100824195
voters,32779,5940667,5.199788629170971
crimes,32776,5940667,5.199880155370409
harbor,32769,5940667,5.200093749085464
resource,32764,5940667,5.2002463439616236
moreover,32755,5940667,5.20052107343114
altered,32745,5940667,5.200826416944962
ministers,32742,5940667,5.200918038182829
0,32734,5940667,5.2011624025312875
readers,32732,5940667,5.201223502949844
nationally,32731,5940667,5.201254054559152
woods,32713,5940667,5.201804143198413
emotional,32703,5940667,5.202109878800648
throne,32697,5940667,5.2022933650396945
plate,32695,5940667,5.2023545346017395
tail,32692,5940667,5.202446295961096
intermediate,32673,5940667,5.20302764685332
scores,32672,5940667,5.203058253632724
noting,32671,5940667,5.203088861348932
varies,32664,5940667,5.203303141597704
1877,32641,5940667,5.204007528733482
foster,32637,5940667,5.204130081507924
columns,32628,5940667,5.204405880176645
cricketer,32625,5940667,5.204497829972122
south-west,32623,5940667,5.2045591345332
battalion,32620,5940667,5.2046510984221115
encountered,32618,5940667,5.204712412380253
automatic,32613,5940667,5.204865713725006
pierre,32606,5940667,5.205080375097516
wayne,32599,5940667,5.2052950825594255
gastropod,32596,5940667,5.205387114157006
farmer,32594,5940667,5.205448473261182
variant,32578,5940667,5.205939481679565
lesser,32578,5940667,5.205939481679565
owns,32572,5940667,5.2061236720100945
relegated,32570,5940667,5.206185076326837
sung,32567,5940667,5.206277189872199
headquartered,32564,5940667,5.206369311903248
jury,32547,5940667,5.206891497106556
dependent,32539,5940667,5.207137325703806
rebellion,32522,5940667,5.207659912211448
potentially,32522,5940667,5.207659912211448
destination,32510,5940667,5.208028961299165
songwriter,32504,5940667,5.208213536929554
demanded,32488,5940667,5.208705905230983
announcement,32472,5940667,5.2091985160783825
manages,32466,5940667,5.209383307726326
ltd,32464,5940667,5.20944491253152
travelling,32461,5940667,5.2095373268558065
qualification,32461,5940667,5.2095373268558065
exposure,32447,5940667,5.209968706661596
yorkshire,32421,5940667,5.210770334625841
mrs.,32402,5940667,5.211356546326753
compositions,32401,5940667,5.211387409095455
pairs,32400,5940667,5.211418272816696
consultant,32391,5940667,5.211696089181866
autonomous,32387,5940667,5.211819587900724
85,32372,5940667,5.212282843981524
beaten,32341,5940667,5.213240920484584
discover,32336,5940667,5.2133955349537136
sculpture,32333,5940667,5.2134883151111975
bernard,32322,5940667,5.213828582688527
stationed,32322,5940667,5.213828582688527
artificial,32318,5940667,5.213952345064923
unfortunately,32316,5940667,5.214014231997517
solely,32290,5940667,5.214819110844795
arabic,32257,5940667,5.2158416216625
democrat,32253,5940667,5.215965633443778
cattle,32251,5940667,5.21602764510199
ultimate,32229,5940667,5.216710027262464
birmingham,32227,5940667,5.216772085100389
strip,32216,5940667,5.217113472065826
north-east,32189,5940667,5.217951916335114
venues,32186,5940667,5.218045120218676
companion,32178,5940667,5.218293706386136
beneath,32176,5940667,5.218355862584683
statue,32172,5940667,5.2184801865731565
monday,32144,5940667,5.219350887542401
breaks,32129,5940667,5.219817646532095
moral,32127,5940667,5.2198798975281315
dallas,32121,5940667,5.220066673770736
warren,32117,5940667,5.22019121064938
hunter,32116,5940667,5.220222347292542
handle,32084,5940667,5.221219232110301
sequel,32083,5940667,5.2212504007795575
hoped,32080,5940667,5.221343912616665
quoted,32073,5940667,5.221562140915506
organisations,32068,5940667,5.221718047434274
displays,32064,5940667,5.2218427901525795
dying,32063,5940667,5.221873978263674
caribbean,32054,5940667,5.222154715043596
engagement,32032,5940667,5.222841292482169
stops,32025,5940667,5.2230598478321815
cbs,32013,5940667,5.223434625312442
disappeared,32008,5940667,5.223590824060046
audiences,31994,5940667,5.224028310395576
mutual,31992,5940667,5.224090824070462
enable,31988,5940667,5.224215863145336
deliver,31986,5940667,5.2242783885463
suggesting,31975,5940667,5.224622348150072
hopes,31957,5940667,5.225185446456887
editorial,31949,5940667,5.225435814185794
triple,31948,5940667,5.225467114559836
machines,31942,5940667,5.225654937380861
equally,31939,5940667,5.22574886202206
youtube,31936,5940667,5.225842795485926
leagues,31906,5940667,5.226782615736173
terminus,31879,5940667,5.227629209813546
1869,31864,5940667,5.228099849735636
fortune,31861,5940667,5.2281940043061255
trio,31850,5940667,5.228539313596807
varying,31842,5940667,5.228790522541166
iraq,31816,5940667,5.229607387709589
tributary,31794,5940667,5.230299102876299
legendary,31792,5940667,5.230362009805518
56,31791,5940667,5.2303934647541706
handling,31782,5940667,5.230676603824534
tone,31774,5940667,5.230928350317147
installation,31766,5940667,5.231180160202016
dialogue,31758,5940667,5.231432033511074
reveal,31758,5940667,5.231432033511074
democracy,31737,5940667,5.232093502942232
theatrical,31719,5940667,5.23266082519648
stones,31717,5940667,5.232723880874665
liverpool,31702,5940667,5.2331969252392785
cook,31700,5940667,5.233260014731744
hungarian,31689,5940667,5.233607078105845
grants,31686,5940667,5.233701752662128
shaped,31671,5940667,5.234175259939311
shipping,31670,5940667,5.23420683506443
divorced,31667,5940667,5.23430156642216
herbert,31638,5940667,5.235217765838591
abbey,31636,5940667,5.235280982957808
restore,31636,5940667,5.235280982957808
easier,31635,5940667,5.235312593016132
concepts,31635,5940667,5.235312593016132
shoot,31625,5940667,5.2356287485672945
un,31617,5940667,5.23588174499507
fifa,31615,5940667,5.235945004104402
collect,31572,5940667,5.2373060437688235
signature,31571,5940667,5.2373377179053096
drove,31561,5940667,5.237654514461212
crosses,31560,5940667,5.237686199637306
backing,31560,5940667,5.237686199637306
khan,31557,5940667,5.237781261189732
costa,31532,5940667,5.238573792417317
pitch,31531,5940667,5.238605506734749
lying,31528,5940667,5.238700655722276
acknowledged,31525,5940667,5.238795813763996
deals,31522,5940667,5.23889098086163
exhibit,31521,5940667,5.238922705240231
innovative,31521,5940667,5.238922705240231
structural,31494,5940667,5.239779644116761
transmission,31486,5940667,5.240033693022542
judges,31485,5940667,5.240065453674273
tamil,31479,5940667,5.240256038771095
k,31454,5940667,5.241050534546446
dozen,31447,5940667,5.2412731065255524
watching,31443,5940667,5.241400312758829
flower,31433,5940667,5.2417183991537755
barry,31413,5940667,5.242354875641545
sum,31411,5940667,5.242418545576623
thompson,31404,5940667,5.24264142227897
clinical,31402,5940667,5.2427051104616496
variation,31385,5940667,5.243246623845484
catch,31383,5940667,5.243310350585245
efficient,31380,5940667,5.243405948310093
regulation,31379,5940667,5.243437816249355
electricity,31374,5940667,5.243597171180931
consequence,31369,5940667,5.243756551510548
welfare,31367,5940667,5.24382031075566
rough,31357,5940667,5.2441391679741
hampshire,31355,5940667,5.244202951619995
diplomatic,31334,5940667,5.2448729256436835
horror,31308,5940667,5.245703039672388
1850,31300,5940667,5.245958598068872
execution,31295,5940667,5.246118355238314
arrangements,31286,5940667,5.246405982475401
ken,31276,5940667,5.246725665352711
f,31263,5940667,5.247141405936579
ordained,31249,5940667,5.24758931994458
kilometers,31216,5940667,5.248645911734224
neck,31216,5940667,5.248645911734224
civic,31211,5940667,5.248806098833097
drinking,31207,5940667,5.248934266989894
territorial,31203,5940667,5.249062451575873
bomb,31191,5940667,5.249447103951036
'll,31175,5940667,5.249960204048879
acid,31167,5940667,5.2502168528584745
victim,31162,5940667,5.250377291819817
stronger,31158,5940667,5.250505661524742
beijing,31157,5940667,5.250537756525949
enemies,31153,5940667,5.250666146832657
associations,31135,5940667,5.251244107290564
temperatures,31134,5940667,5.2512762260013215
re-elected,31131,5940667,5.251372588323728
mainland,31127,5940667,5.25150108586639
construct,31120,5940667,5.251725996304788
fellowship,31112,5940667,5.251983098761533
prices,31109,5940667,5.252079529227206
smooth,31107,5940667,5.252143821370728
ticket,31090,5940667,5.252690471544317
backed,31088,5940667,5.2527548029798945
grammar,31084,5940667,5.252883478267983
preservation,31077,5940667,5.2531086998709045
exhibitions,31071,5940667,5.253301787340128
guidance,31070,5940667,5.253333972210023
53,31059,5940667,5.253688074162893
heading,31043,5940667,5.254203355485686
organ,31036,5940667,5.254428874583277
mixture,31028,5940667,5.254686672986354
h,31014,5940667,5.255137980173022
phrase,31002,5940667,5.255524977081876
architects,30998,5940667,5.2556540093401205
prompted,30995,5940667,5.255750794461097
enjoy,30993,5940667,5.2558153230795615
recognize,30987,5940667,5.256008933922373
supporter,30983,5940667,5.256138028645806
protein,30980,5940667,5.2562348606262566
tribes,30973,5940667,5.256460838384551
consumer,30967,5940667,5.256654574258582
preparing,30961,5940667,5.256848347673476
vi,30955,5940667,5.257042158643784
catherine,30919,5940667,5.258205813945277
belt,30912,5940667,5.258432237584872
biography,30911,5940667,5.258464588004621
